-5320.45,-65428.61,-100093.79,-67641.27,-153853.13,-175615.61,-166533.09,-187500.02
-4141.49,-65390.18,-100074.1,-67729.72,-153839.14,-175607.17,-166522.64,-187500.02
-1433.42,-64574.55,-100059.05,-68172.69,-153829.59,-175605.48,-166514.7,-187500.02
-2336.23,-64503.82,-100043.21,-68114.03,-153818.98,-175600.02,-166507.75,-187500.02
-5135.94,-65356.72,-100022.17,-67645.56,-153803.41,-175586.94,-166498.05,-187500.02
-4612.64,-65382.36,-100006.44,-67630.09,-153793.3,-175581.39,-166491.91,-187500.02
-1767.49,-64761.23,-99994.21,-68075.52,-153786.64,-175582.42,-166486.83,-187500.02
-1901.82,-64331.65,-99975.91,-68135,-153773.53,-175575.41,-166476.91,-187500.02
-4828.6,-65261.17,-99953.4,-67667.67,-153756.33,-175561.02,-166465.45,-187500.02
-4995.57,-65356.18,-99937.46,-67543.13,-153746.05,-175554.81,-166459.61,-187500.02
-2199.39,-64925.24,-99924.5,-67961.28,-153738.67,-175554.81,-166454.03,-187500.02
-1570.52,-64218.84,-99907.94,-68139.67,-153727.41,-175550.08,-166445.48,-187500.02
-4436.73,-65134.41,-99887.28,-67708.33,-153712.05,-175537.61,-166435.52,-187500.02
-5294.66,-65323.39,-99869.58,-67479.78,-153699.91,-175528.95,-166428.25,-187500.02
-2715.22,-65056.8,-99854.76,-67837.23,-153690.67,-175526.81,-166421.11,-187500.02
-1366.32,-64200.82,-99841.48,-68120.72,-153682.72,-175526.03,-166415.48,-187500.02
-3964.28,-64974.84,-99819.11,-67750.05,-153665.48,-175512.27,-166403.34,-187500.02
-5475.1,-65282.94,-99796.69,-67425.47,-153648.55,-175498.45,-166391.67,-187500.02
-3266.28,-65138.1,-99783.99,-67710.02,-153641.39,-175497.7,-166387.13,-187500.02
-1309.79,-64279.68,-99771.95,-68077.8,-153634.69,-175498.45,-166382.22,-187500.02
-3458.02,-64800.68,-99752.99,-67798.7,-153621.02,-175488.7,-166373.23,-187500.02
-5542.09,-65245.5,-99731.4,-67399.88,-153604.8,-175475.19,-166362.73,-187500.02
-3837.21,-65175.83,-99716.41,-67589.04,-153595.42,-175471.69,-166356.34,-187500.02
-1406.39,-64430.15,-99704.09,-68010.57,-153588.48,-175472.5,-166351,-187500.02
-2946.9,-64631.77,-99683.66,-67838.46,-153573.25,-175461.86,-166339.86,-187500.02
-5478.84,-65196.17,-99662.09,-67390.44,-153557.13,-175448.22,-166329.47,-187500.02
-4357.49,-65170.33,-99644.01,-67471.53,-153544.56,-175440.89,-166320.48,-187500.02
-1624.82,-64584.02,-99628.25,-67917.83,-153534.19,-175438.33,-166311.7,-187500.02
-2447.76,-64472.69,-99611.02,-67870.42,-153522.13,-175431.5,-166303.28,-187500.02
-5274.65,-65130.21,-99590.41,-67401.73,-153506.83,-175418.7,-166293.73,-187500.02
-4809.74,-65145.14,-99575.21,-67377.61,-153497.22,-175413.64,-166288.14,-187500.02
-1950.23,-64713.3,-99563.7,-67822.61,-153491.14,-175415.3,-166283.7,-187500.02
-2004.44,-64331,-99547.67,-67896.91,-153480.17,-175410.45,-166275.92,-187500.02
-4940.83,-65051.44,-99527.91,-67435.81,-153465.66,-175398.52,-166267.05,-187500.02
-5174.81,-65113.47,-99509.16,-67298.59,-153452.47,-175389.33,-166258.39,-187500.02
-2389.65,-64825.36,-99495.3,-67709.96,-153444.14,-175388.41,-166251.91,-187500.02
-1688.09,-64244.95,-99481.04,-67902.01,-153435.06,-175386,-166245.42,-187500.02
-4537.94,-64941.67,-99460.52,-67475.87,-153419.7,-175373.55,-166235.5,-187500.02
-5458.63,-65078.22,-99442.21,-67237.27,-153406.88,-175364.22,-166227.64,-187500.02
-2902.15,-64902.58,-99425.95,-67586.45,-153396.03,-175360.36,-166219.13,-187500.02
-1493.34,-64228.99,-99411.1,-67880.14,-153386.52,-175357.91,-166211.67,-187500.02
-4056.24,-64807.9,-99393.64,-67520.64,-153374.3,-175348.98,-166204.39,-187500.02
-5620.44,-65039.44,-99372.25,-67189.84,-153358.23,-175335.95,-166193.8,-187500.02
-3444.27,-64939.88,-99356.34,-67465.25,-153347.92,-175332.02,-166185.92,-187500.02
-1431.32,-64269.06,-99343.87,-67838.3,-153340.72,-175332.47,-166180.56,-187500.02
-3529.54,-64646.81,-99323.35,-67567.06,-153325.27,-175321.02,-166169.81,-187500.02
-5660.87,-64999.79,-99303.86,-67165.78,-153311.03,-175309.55,-166161.28,-187500.02
-3995.02,-64948.04,-99287.48,-67345.11,-153300.23,-175304.5,-166153.5,-187500.02
-1526.47,-64361.76,-99275.7,-67771.65,-153293.67,-175305.7,-166148.64,-187500.02
-3002.55,-64488.09,-99258.02,-67613.06,-153281.13,-175297.78,-166140.08,-187500.02
-5564.98,-64954.39,-99236.35,-67160.82,-153264.72,-175283.88,-166129.53,-187500.02
-4501.75,-64933.58,-99219.7,-67234.41,-153253.48,-175277.92,-166121.89,-187500.02
-1749.38,-64466.96,-99209.17,-67685.98,-153248.41,-175280.5,-166118.36,-187500.02
-2506.77,-64336.99,-99193.26,-67650.73,-153237.5,-175274.95,-166111.05,-187500.02
-5349.71,-64898.29,-99171.52,-67178.95,-153220.91,-175260.88,-166100.33,-187500.02
-4952.48,-64906.76,-99153.66,-67142.41,-153208.59,-175253.11,-166092,-187500.02
-2097.69,-64567.91,-99141.77,-67587.07,-153202.11,-175254.23,-166087.09,-187500.02
-2081.8,-64211.62,-99126.01,-67672.38,-153191.45,-175249.56,-166079.41,-187500.02
-5019.13,-64822.79,-99105.59,-67209.73,-153176.14,-175236.89,-166069.91,-187500.02
-5319.13,-64872.18,-99085.62,-67063.08,-153161.66,-175226.25,-166059.98,-187500.02
-2545.1,-64651.95,-99071.89,-67469.59,-153153.3,-175225.31,-166053.52,-187500.02
-1773.28,-64141.55,-99058.84,-67673.19,-153145.25,-175224.02,-166048.06,-187500.02
-4608.3,-64725.2,-99040.04,-67251.97,-153131.61,-175213.23,-166039.7,-187500.02
-5592.21,-64836.91,-99018.09,-67001.85,-153115.05,-175200.03,-166028.17,-187500.02
-3065.97,-64708.41,-99005.17,-67350.74,-153107.56,-175199.58,-166022.92,-187500.02
-1592.58,-64137.19,-98992.9,-67652.94,-153100.48,-175199.66,-166017.94,-187500.02
-4118.85,-64602.33,-98971.33,-67297.19,-153083.92,-175186.53,-166006.52,-187500.02
-5744.04,-64798.93,-98948.29,-66956.57,-153066.19,-175171.73,-165994.08,-187500.02
-3612.09,-64726.98,-98933.42,-67221.55,-153056.77,-175168.69,-165987.27,-187500.02
-1552.35,-64179.86,-98922,-67603.7,-153050.44,-175169.91,-165982.75,-187500.02
-3598.54,-64465.34,-98903.45,-67345.63,-153036.91,-175160.42,-165973.88,-187500.02
-5780.09,-64760.49,-98880.11,-66934.51,-153018.83,-175145,-165961.39,-187500.02
-4163.15,-64722.6,-98864.96,-67103.84,-153009.06,-175140.91,-165954.67,-187500.02
-1660.58,-64262.25,-98852.06,-67531.7,-153001.28,-175140.86,-165948.59,-187500.02
-3075.64,-64333.21,-98836.88,-67387.36,-152991.2,-175135.5,-165942.56,-187500.02
-5682.48,-64720.34,-98816.23,-66932.68,-152975.64,-175122.47,-165932.91,-187500.02
-4677.75,-64702.73,-98799.87,-66996.11,-152964.72,-175116.66,-165925.59,-187500.02
-1912.17,-64358.71,-98790.28,-67449.41,-152960.42,-175120.06,-165922.77,-187500.02
-2596.09,-64223.46,-98774.92,-67424.73,-152949.88,-175114.94,-165915.67,-187500.02
-5453.92,-64670.68,-98753.02,-66948.45,-152932.98,-175100.56,-165904.59,-187500.02
-5122.51,-64672.27,-98734.27,-66902.44,-152919.64,-175091.69,-165895.36,-187500.02
-2275.47,-64437.26,-98722.24,-67343.61,-152913,-175092.61,-165890.34,-187500.02
-2184.17,-64134.28,-98707.18,-67440.42,-152902.89,-175088.61,-165883.22,-187500.02
-5129.84,-64603.31,-98686.73,-66981.56,-152887.52,-175075.75,-165873.5,-187500.02
-5489.03,-64637.13,-98667.75,-66822.68,-152873.88,-175065.94,-165864.44,-187500.02
-2735.79,-64492.18,-98651.48,-67221.66,-152862.95,-175062.25,-165855.38,-187500.02
-1883.85,-64094.16,-98636.28,-67434.36,-152852.78,-175058.77,-165847.56,-187500.02
-4686.8,-64513.93,-98614.48,-67017.03,-152835.84,-175044.86,-165836.11,-187500.02
-5733.38,-64596.18,-98595.53,-66759.45,-152822.2,-175034.47,-165827.56,-187500.02
-3246.34,-64513.03,-98582.68,-67099.76,-152814.78,-175033.89,-165822.27,-187500.02
-1711.72,-64082.23,-98568.66,-67408.97,-152805.77,-175032.02,-165815.27,-187500.02
-4190.64,-64413.3,-98550.18,-67066.01,-152792.2,-175021.84,-165806.67,-187500.02
-5872.23,-64561.78,-98529.44,-66722.39,-152776.77,-175009.25,-165796.55,-187500.02
-3795.01,-64513.75,-98515.18,-66980.27,-152767.78,-175006.52,-165790.19,-187500.02
-1687.02,-64114.61,-98503.27,-67365.79,-152760.91,-175007.31,-165785.16,-187500.02
-3669.06,-64302.1,-98484.82,-67119.47,-152747.39,-174997.88,-165776.22,-187500.02
-5886.04,-64525.48,-98462.85,-66705.63,-152730.45,-174983.39,-165764.83,-187500.02
-4335.52,-64493.83,-98445.22,-66860.48,-152718.22,-174976.88,-165755.7,-187500.02
-1802.13,-64162.22,-98434.2,-67292.54,-152712.39,-174978.75,-165751.48,-187500.02
-3145.29,-64186.86,-98417.32,-67159.59,-152700.5,-174971.63,-165743.45,-187500.02
-5766.46,-64483.66,-98395.33,-66704.11,-152683.47,-174957.11,-165732.23,-187500.02
-4834.73,-64464.38,-98377.2,-66755.41,-152670.48,-174949.13,-165722.94,-187500.02
-2055.15,-64214.1,-98364.08,-67204.97,-152662.56,-174948.94,-165716.56,-187500.02
-2660.1,-64080.8,-98350.71,-67195.31,-152654.08,-174945.83,-165711.56,-187500.02
-5521.17,-64437.04,-98331.87,-66726.15,-152640.14,-174934.45,-165703.38,-187500.02
-5259.57,-64434.87,-98314.19,-66669.02,-152627.78,-174926.36,-165695.08,-187500.02
-2414.3,-64260.93,-98302.77,-67109.86,-152621.66,-174927.78,-165690.64,-187500.02
-2249.55,-63993.11,-98288.48,-67221.28,-152612.34,-174924.5,-165684.25,-187500.02
-5168.75,-64375.79,-98267.72,-66766.09,-152596.52,-174911.2,-165673.94,-187500.02
-5600.07,-64401.34,-98247.78,-66597.45,-152581.78,-174900.34,-165663.84,-187500.02
-2871.91,-64289.07,-98232.94,-66994.63,-152572.13,-174897.98,-165656.14,-187500.02
-1956.38,-63941.54,-98218.16,-67218.04,-152562.19,-174894.77,-165648.75,-187500.02
-4733.07,-64295.51,-98199.79,-66808.83,-152548.64,-174884.16,-165640.48,-187500.02
-5843.57,-64366.18,-98179.77,-66543.11,-152533.69,-174872.53,-165630.42,-187500.02
-3390.8,-64300.45,-98166.34,-66877.13,-152525.55,-174871.17,-165624.52,-187500.02
-1800.59,-63928.09,-98153.28,-67196.12,-152517.56,-174870.3,-165618.47,-187500.02
-4240.93,-64196.46,-98130.73,-66856.59,-152499.73,-174855.95,-165605.66,-187500.02
-5975.83,-64330.87,-98111.13,-66506.43,-152485.2,-174844.3,-165596.53,-187500.02
-3946.36,-64293.81,-98099.1,-66759.31,-152478.56,-174843.81,-165592.38,-187500.02
-1789.95,-63952.94,-98086.91,-67150.31,-152471.41,-174844.09,-165586.91,-187500.02
-3715.35,-64097.56,-98068.7,-66912.76,-152457.89,-174834.78,-165577.84,-187500.02
-5973.1,-64297.5,-98045.86,-66491.99,-152440.09,-174819.58,-165565.72,-187500.02
-4478.78,-64272.71,-98031.1,-66641.63,-152430.52,-174815.53,-165559.33,-187500.02
-1921.65,-64002.65,-98018.41,-67077.96,-152422.89,-174815.64,-165553.36,-187500.02
-3198.13,-63998.88,-97998.94,-66951.32,-152408.19,-174805.67,-165542.56,-187500.02
-5853.79,-64257.62,-97978.29,-66493.29,-152392.53,-174792.38,-165532.55,-187500.02
-4979.05,-64242.13,-97963.31,-66537.05,-152382.83,-174787.55,-165526.42,-187500.02
-2182.56,-64046.26,-97950.8,-66986.45,-152375.38,-174787.81,-165520.58,-187500.02
-2722.02,-63913.58,-97933.96,-66985.41,-152363.19,-174781.19,-165511.84,-187500.02
-5600.59,-64213.14,-97914.36,-66516.98,-152348.48,-174768.86,-165502.81,-187500.02
-5403.13,-64208.6,-97896.34,-66449.34,-152335.67,-174760.39,-165494.23,-187500.02
-2559.68,-64078.47,-97884.84,-66885.24,-152329.23,-174761.53,-165489.5,-187500.02
-2324.8,-63847.18,-97872.61,-67007.91,-152321.7,-174760.08,-165484.78,-187500.02
-5247.23,-64157.53,-97850.99,-66555.47,-152304.94,-174745.94,-165473.64,-187500.02
-5742.05,-64176.48,-97831.21,-66379.02,-152290.14,-174735.03,-165463.56,-187500.02
-3028.04,-64094.05,-97816.39,-66769.69,-152280.5,-174732.5,-165455.67,-187500.02
-2045.3,-63808.71,-97803.3,-67001.74,-152272.23,-174730.94,-165449.7,-187500.02
-4804.02,-64084.75,-97782.91,-66599.28,-152256.7,-174718.42,-165439.56,-187500.02
-5974.71,-64142.82,-97764.2,-66326.61,-152242.94,-174707.89,-165430.89,-187500.02
-3555.29,-64092.84,-97748.66,-66652.5,-152232.5,-174704.2,-165422.66,-187500.02
-1899.9,-63801.53,-97736.22,-66978.43,-152224.92,-174703.86,-165417.09,-187500.02
-4301.62,-64001.11,-97715.7,-66648.43,-152209.14,-174691.58,-165406.14,-187500.02
-6093.35,-64108.2,-97695.76,-66291.34,-152194.05,-174679.3,-165396.56,-187500.02
-4104.88,-64079.81,-97683.31,-66535.15,-152186.73,-174677.95,-165391.92,-187500.02
-1902.04,-63825.7,-97671.73,-66931.76,-152180.14,-174678.92,-165386.97,-187500.02
-3775.37,-63919.1,-97654.52,-66704.04,-152167.63,-174670.52,-165378.81,-187500.02
-6081.82,-64076.84,-97632.13,-66279.72,-152150.08,-174655.45,-165367,-187500.02
-4641.5,-64052.72,-97615.41,-66419.59,-152138.44,-174649.31,-165358.47,-187500.02
-2045.99,-63850.68,-97602.98,-66858.06,-152131.05,-174649.5,-165352.5,-187500.02
-3259.04,-63829.29,-97584.92,-66745.8,-152117.63,-174641.08,-165343,-187500.02
-5946.88,-64038.35,-97564.94,-66286.58,-152102.47,-174628.34,-165333.61,-187500.02
-5129.32,-64022.21,-97549.67,-66319.95,-152092.34,-174622.94,-165327.25,-187500.02
-2313.54,-63877.13,-97537.27,-66771.01,-152084.89,-174623.17,-165321.34,-187500.02
-2778.81,-63753.92,-97521.48,-66780.39,-152073.83,-174617.56,-165313.47,-187500.02
-5675.29,-63997.16,-97502.04,-66311.34,-152059.14,-174605.27,-165304.48,-187500.02
-5540.95,-63990.98,-97484.9,-66234.45,-152047.05,-174597.45,-165296.64,-187500.02
-2696.83,-63892.55,-97471.51,-66669.17,-152038.73,-174596.58,-165289.94,-187500.02
-2394.9,-63692.95,-97457.6,-66801.18,-152029.5,-174593.58,-165283.5,-187500.02
-5316.45,-63943.11,-97436.81,-66348.52,-152013.34,-174580.06,-165272.86,-187500.02
-5880.72,-63956.32,-97416.55,-66162.44,-151998,-174568.39,-165262.25,-187500.02
-3180.63,-63895.99,-97403.22,-66549.34,-151989.72,-174567.19,-165255.92,-187500.02
-2131.31,-63664.16,-97392.54,-66793.34,-151983.75,-174568.03,-165252.3,-187500.02
-4868.21,-63880.88,-97372.71,-66392.63,-151968.61,-174555.83,-165242.44,-187500.02
-6105.87,-63925.85,-97351.74,-66107.45,-151952.56,-174543.06,-165231.53,-187500.02
-3713.72,-63888.97,-97337.33,-66426.68,-151943.17,-174540.28,-165224.45,-187500.02
-2002.11,-63664.92,-97326.02,-66762.63,-151936.64,-174540.83,-165219.78,-187500.02
-4370.48,-63812.82,-97309.45,-66446.5,-151924.67,-174532.36,-165212.59,-187500.02
-6213.83,-63897,-97289.12,-66080.74,-151909.2,-174519.64,-165202.56,-187500.02
-4262.75,-63872.66,-97275.7,-66316.23,-151900.89,-174517.36,-165196.91,-187500.02
-2013,-63679.83,-97264.48,-66722.16,-151894.42,-174518.5,-165192.13,-187500.02
-3833.82,-63736.62,-97244.05,-66502.74,-151878.63,-174506.77,-165180.66,-187500.02
-6187.39,-63863.6,-97222.95,-66076.42,-151862.23,-174492.89,-165169.94,-187500.02
-4792.82,-63843.42,-97208.7,-66210.31,-151853,-174489.17,-165163.98,-187500.02
-2159.78,-63693.62,-97197.72,-66655.38,-151846.91,-174490.77,-165159.36,-187500.02
-3309.6,-63660.71,-97178.81,-66552.52,-151832.64,-174481.27,-165148.86,-187500.02
-6031.46,-63828.24,-97157.8,-66088.23,-151816.42,-174467.34,-165138.28,-187500.02
-5277,-63809.98,-97140.92,-66111.07,-151804.44,-174460.33,-165130.23,-187500.02
-2445.88,-63705.62,-97129.75,-66564.21,-151798.17,-174461.69,-165125.5,-187500.02
-2846.83,-63599.47,-97116.23,-66589.35,-151789.31,-174458.25,-165119.75,-187500.02
-5766.06,-63789.57,-97095.28,-66116.99,-151772.92,-174444.25,-165109.14,-187500.02
-5699.2,-63778.82,-97076.13,-66025.84,-151758.7,-174434.19,-165099.17,-187500.02
-2858.36,-63715.7,-97063.66,-66457.59,-151751.27,-174434.14,-165093.23,-187500.02
-2484.17,-63567.78,-97050.11,-66599.68,-151742.23,-174431.42,-165086.97,-187500.02
-5407.6,-63742.05,-97030.41,-66151.46,-151727.03,-174418.95,-165077.38,-187500.02
-6041.03,-63747.84,-97012.31,-65957.91,-151713.72,-174409.11,-165068.83,-187500.02
-3357.59,-63714.61,-97002.84,-66345.43,-151709.27,-174411.69,-165066.23,-187500.02
-2235.82,-63560.91,-96988.89,-66596.84,-151699.88,-174409.11,-165059.17,-187500.02
-4954.62,-63691.36,-96967.23,-66200.73,-151682.8,-174395.05,-165047.33,-187500.02
-6256.45,-63716.11,-96947.47,-65905.28,-151667.94,-174383.25,-165037.63,-187500.02
-3897.27,-63693.82,-96934.88,-66218.18,-151660.45,-174382.3,-165032.25,-187500.02
-2124.58,-63567.6,-96921.19,-66560.5,-151651.23,-174380.34,-165024.95,-187500.02
-4447.59,-63639.86,-96901.88,-66246.14,-151636.55,-174369.22,-165015.14,-187500.02
-6358.15,-63681.7,-96880.57,-65869.34,-151619.95,-174355.25,-165004.02,-187500.02
-4460.54,-63663.06,-96867.79,-66094.82,-151612.3,-174353.5,-164999,-187500.02
-2162.02,-63575.6,-96856.95,-66503.86,-151606.25,-174354.94,-164994.58,-187500.02
-3922.24,-63594.76,-96841.34,-66292.97,-151595.09,-174347.95,-164987.77,-187500.02
-6321.63,-63651.78,-96819.28,-65851.05,-151577.7,-174332.97,-164976.05,-187500.02
-4987.1,-63629.13,-96802.43,-65960.11,-151565.7,-174326.3,-164967.36,-187500.02
-2325.12,-63571.46,-96791.25,-66393.93,-151559.44,-174327.64,-164962.48,-187500.02
-3407.68,-63549.83,-96776.32,-66296.03,-151548.89,-174322.08,-164955.72,-187500.02
-6169.33,-63617.06,-96755.24,-65819.38,-151532.28,-174307.84,-164945.08,-187500.02
-5485.45,-63596.68,-96739.87,-65833.59,-151521.69,-174301.92,-164938.36,-187500.02
-2663.77,-63571.04,-96727.44,-66301.4,-151514.22,-174302,-164932.2,-187500.02
-2998.35,-63542.23,-96713.47,-66356.67,-151504.91,-174298.05,-164925.98,-187500.02
-5946.99,-63583.04,-96693.4,-65901.23,-151489.44,-174284.84,-164916.23,-187500.02
-5931.53,-63564.69,-96679.31,-65812.66,-151480.31,-174279.83,-164911.41,-187500.02
-3088.09,-63550.39,-96667.42,-66242.92,-151473.31,-174280.14,-164905.94,-187500.02
-2627.58,-63527.75,-96653.55,-66398.07,-151463.84,-174277,-164899.11,-187500.02
-5538.43,-63549.11,-96633.07,-65950.18,-151447.84,-174263.48,-164888.61,-187500.02
-6218.05,-63525.91,-96612.15,-65736.91,-151431.75,-174250.89,-164877.34,-187500.02
-3554.17,-63510.07,-96597.46,-66108.57,-151421.94,-174248.06,-164869.45,-187500.02
-2360.14,-63488.52,-96584.03,-66364.92,-151412.98,-174246.02,-164862.7,-187500.02
-5051.54,-63504.48,-96563.4,-65970.7,-151396.77,-174232.78,-164851.75,-187500.02
-6410.44,-63487.47,-96543.91,-65665.55,-151382.02,-174221.05,-164842.14,-187500.02
-4082.19,-63472.2,-96530.9,-65968.89,-151373.83,-174219.45,-164836.31,-187500.02
-2248.65,-63455.26,-96519.7,-66318.16,-151367.38,-174220.05,-164831.64,-187500.02
-4529.27,-63466.59,-96500.91,-66014.11,-151353.06,-174209.36,-164822.14,-187500.02
-6490.63,-63450.48,-96476.09,-65626.98,-151332.95,-174191.86,-164807.47,-187500.02
-4627.24,-63432.93,-96462.8,-65842.56,-151324.52,-174189.31,-164801.81,-187500.02
-2290.56,-63422.98,-96453.52,-66257.72,-151319.88,-174192.22,-164798.73,-187500.02
-3996.09,-63427.63,-96436.53,-66061.65,-151307.17,-174183.88,-164790.39,-187500.02
-6441.46,-63422.94,-96417.38,-65622.46,-151292.56,-174171.67,-164781.55,-187500.02
-5154.38,-63403.22,-96403.88,-65734.38,-151284.02,-174168.39,-164776.2,-187500.02
-2474.03,-63394.53,-96391.63,-66181.91,-151276.59,-174168.61,-164770.17,-187500.02
-3481.46,-63394.62,-96376.43,-66107.38,-151265.77,-174162.59,-164762.89,-187500.02
-6268.14,-63391.38,-96354.88,-65635.94,-151248.61,-174147.75,-164751.59,-187500.02
-5631.86,-63366.1,-96336.84,-65635.31,-151235.47,-174139.23,-164742.16,-187500.02
-2787.66,-63358.48,-96323.72,-66086.02,-151227.2,-174138.52,-164735.34,-187500.02
-3029.69,-63357.98,-96309.2,-66132.55,-151217.14,-174134.14,-164728.42,-187500.02
-5974.2,-63358.14,-96291.02,-65663.77,-151203.31,-174122.78,-164720.48,-187500.02
-6031.19,-63333.75,-96274.01,-65555.02,-151191.02,-174114.41,-164712.59,-187500.02
-3205.06,-63327.27,-96263.35,-65980.89,-151185.2,-174115.86,-164708.34,-187500.02
-2672.37,-63327.88,-96249.45,-66145.72,-151175.81,-174112.75,-164701.45,-187500.02
-5576.49,-63324.68,-96227.54,-65702.17,-151158.19,-174097.73,-164689.38,-187500.02
-6331.44,-63301.05,-96210.13,-65489.45,-151145.42,-174088.5,-164681.45,-187500.02
-3700.8,-63292.05,-96199.36,-65864.73,-151139.61,-174089.5,-164677.52,-187500.02
-2441.19,-63293.41,-96185.63,-66134.38,-151130.44,-174087.09,-164670.34,-187500.02
-5098.75,-63290.5,-96163.08,-65752.21,-151112.2,-174072.05,-164657.27,-187500.02
-6517.79,-63266.1,-96143.05,-65443.98,-151096.77,-174059.59,-164647.09,-187500.02
-4227.92,-63251.23,-96129.28,-65739.97,-151087.75,-174056.94,-164640.42,-187500.02
-2340.21,-63251.7,-96114.38,-66095.67,-151077.41,-174053.81,-164631.7,-187500.02
-4566.44,-63254.47,-96096.94,-65805.63,-151064.22,-174044.28,-164623.28,-187500.02
-6573.69,-63233.39,-96077.56,-65420,-151049.42,-174032.05,-164614.09,-187500.02
-4763.96,-63216.9,-96064.8,-65627.45,-151041.39,-174029.89,-164608.95,-187500.02
-2388.26,-63218.02,-96054.7,-66047.77,-151035.92,-174032,-164605.08,-187500.02
-4025.08,-63221.28,-96036.75,-65860.55,-151022.39,-174022.77,-164595.64,-187500.02
